nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,bud-data exprev,relation,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,bud-data,exp,,amounts,amount,5.2.41,n,293 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,bud-data,exp,,amounts,amount,5.2.41,nm1,288 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,bud-data,exp,,amounts,amount,5.2.41,nm2,284 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.41,n,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.41,nm1,275 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325420@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433BD,MEMBERS OF THE INSTITUTION,,nmc-article,1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.41,nm2,0,—
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325438@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43674,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 9,NIV-47483218314141915_47483218314325444@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4374B,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.422,n,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325438@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43674,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 9,NIV-47483218314141915_47483218314325444@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4374B,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.422,nm1,47 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325438@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43674,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 9,NIV-47483218314141915_47483218314325444@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4374B,Provisional appropriation,bud-data,exp,,amounts,amount,5.2.422,nm2,0,—
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 2,NIV-47483218314141915_47483218314325449@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437D1,Missions,bud-data,exp,,amounts,amount,5.2.45,n,348 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 2,NIV-47483218314141915_47483218314325449@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437D1,Missions,bud-data,exp,,amounts,amount,5.2.45,nm1,346 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 2,NIV-47483218314141915_47483218314325449@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437D1,Missions,bud-data,exp,,amounts,amount,5.2.45,nm2,336 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 2,NIV-47483218314141915_47483218314325477@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43AED,Furniture,bud-data,exp,,amounts,amount,5.2.47,n,636 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 2,NIV-47483218314141915_47483218314325477@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43AED,Furniture,bud-data,exp,,amounts,amount,5.2.47,nm1,926 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 2,NIV-47483218314141915_47483218314325477@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43AED,Furniture,bud-data,exp,,amounts,amount,5.2.47,nm2,1 026 692,06
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 4,NIV-47483218314141915_47483218314325478@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B21,Technical equipment and installations,bud-data,exp,,amounts,amount,5.2.47,n,252 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 4,NIV-47483218314141915_47483218314325478@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B21,Technical equipment and installations,bud-data,exp,,amounts,amount,5.2.47,nm1,244 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 4,NIV-47483218314141915_47483218314325478@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B21,Technical equipment and installations,bud-data,exp,,amounts,amount,5.2.47,nm2,398 717,83
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 6,NIV-47483218314141915_47483218314325479@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B55,Vehicles,bud-data,exp,,amounts,amount,5.2.47,n,1 403 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 6,NIV-47483218314141915_47483218314325479@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B55,Vehicles,bud-data,exp,,amounts,amount,5.2.47,nm1,1 408 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325472@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43A73,DATA-PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE,,nmc-article,2 1 6,NIV-47483218314141915_47483218314325479@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43B55,Vehicles,bud-data,exp,,amounts,amount,5.2.47,nm2,1 299 830,93
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 4,NIV-47483218314141915_47483218314325488@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CAC,Meetings, congresses and conferences,bud-data,exp,,amounts,amount,5.2.45,n,291 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 4,NIV-47483218314141915_47483218314325488@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CAC,Meetings, congresses and conferences,bud-data,exp,,amounts,amount,5.2.45,nm1,326 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 4,NIV-47483218314141915_47483218314325488@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CAC,Meetings, congresses and conferences,bud-data,exp,,amounts,amount,5.2.45,nm2,239 529,94
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 6,NIV-47483218314141915_47483218314325489@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CD3,Expenditure on information and on participation in public events,bud-data,exp,,amounts,amount,5.2.46,n,147 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 6,NIV-47483218314141915_47483218314325489@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CD3,Expenditure on information and on participation in public events,bud-data,exp,,amounts,amount,5.2.46,nm1,173 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 5,NIV-47483218314141915_47483218314325486@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43C81,EXPENDITURE ON MEETINGS AND CONFERENCES,,nmc-article,2 5 6,NIV-47483218314141915_47483218314325489@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43CD3,Expenditure on information and on participation in public events,bud-data,exp,,amounts,amount,5.2.46,nm2,137 072,75
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 0,NIV-47483218314141915_47483218314325492@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D1F,Limited consultations, studies and surveys,bud-data,exp,,amounts,amount,5.2.46,n,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 0,NIV-47483218314141915_47483218314325492@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D1F,Limited consultations, studies and surveys,bud-data,exp,,amounts,amount,5.2.46,nm1,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 0,NIV-47483218314141915_47483218314325492@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D1F,Limited consultations, studies and surveys,bud-data,exp,,amounts,amount,5.2.46,nm2,0,—
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 2,NIV-47483218314141915_47483218314325493@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D3C,Documentation, library and archiving expenditure,bud-data,exp,,amounts,amount,5.2.46,n,1 349 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 2,NIV-47483218314141915_47483218314325493@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D3C,Documentation, library and archiving expenditure,bud-data,exp,,amounts,amount,5.2.46,nm1,1 333 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 7,NIV-47483218314141915_47483218314325491@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D15,INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISTRIBUTION,,nmc-article,2 7 2,NIV-47483218314141915_47483218314325493@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43D3C,Documentation, library and archiving expenditure,bud-data,exp,,amounts,amount,5.2.46,nm2,1 263 606,74
